user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version
104980,2023-01-21,59,iOS,"PaymentMethods,Notifications,StoreLocator,Reviews,SizeGuide",2,42,1,0,0,1,2023-01-21 09:00:00,Senior Buyer,North America,Paid Search,2.1.5
104981,2023-01-28,46,Android,"ProductList,OrderTracking,Checkout,AddressBook,Search,OrderTracking,ShoppingCart,PaymentMethods",7,47,0,0,0,0,,Senior Browser,North America,Email,2.0.7
104982,2023-09-09,49,Android,"SizeGuide,Checkout,ProductList,Promotions,SizeGuide,ShoppingCart,WishList,Reviews,ProductDetail,ShoppingCart,Account,ColorPicker",3,36,1,0,0,1,2023-09-09 02:00:00,Senior Buyer,Europe,Paid Search,2.1.2
104983,2023-04-26,44,iOS,"PaymentMethods,ReturnPolicy,Checkout",8,9,1,0,0,1,2023-04-26 02:00:00,Adult Power User,Europe,Social Media,2.0.6
104984,2023-09-16,33,iOS,"Promotions,ProductList,ColorPicker,CustomerService,AddressBook,CustomerService,ShoppingCart,Checkout,OrderTracking,Checkout",7,23,1,0,0,0,,Adult Browser,Europe,Social Media,2.3.2
104985,2023-09-03,40,iOS,"SizeGuide,AddressBook,ProductDetail,OrderTracking,ShoppingCart,Search,ProductList,ShoppingCart,StoreLocator,SizeGuide,Checkout,ReturnPolicy",4,15,1,0,1,1,2023-09-03 11:00:00,Adult Buyer,Asia Pacific,Social Media,2.4.9
104986,2023-12-12,55,Android,"ShoppingCart,DeliveryOptions,ProductDetail,Notifications,DeliveryOptions,Checkout,ReturnPolicy,Search,ColorPicker,Reviews,AddressBook,Search",3,7,0,0,0,1,2023-12-12 20:00:00,Senior Buyer,North America,Paid Search,2.2.3
104987,2023-04-15,37,Android,"ShoppingCart,PaymentMethods,CustomerService,PaymentMethods,CategoryBrowse",8,45,1,1,1,1,2023-04-15 23:00:00,Adult Power User,Asia Pacific,Organic Search,2.1.3
104988,2023-02-06,43,Android,"PaymentMethods,StoreLocator,ColorPicker,Checkout,PaymentMethods,DeliveryOptions,AddressBook,Notifications,Reviews,SizeGuide",7,18,0,0,1,1,2023-02-11 00:00:00,Adult Buyer,North America,Social Media,2.1.2
104989,2023-04-07,69,Android,"ProductDetail,Promotions,PaymentMethods,Reviews,Search,Promotions,AddressBook",7,7,0,0,1,0,,Senior Browser,North America,Referral,2.0.6
104990,2023-07-27,48,Android,"OrderTracking,AddressBook,CustomerService,SizeGuide,Promotions",6,21,1,1,1,1,2023-07-27 09:00:00,Senior Buyer,Europe,Organic Search,2.1.1
104991,2023-07-08,48,iOS,"Reviews,Search,Notifications,CustomerService,StoreLocator,PaymentMethods,OrderTracking,AddressBook,CategoryBrowse,ColorPicker,Promotions",5,49,1,0,1,1,2023-07-08 08:00:00,Senior Buyer,Europe,Email,2.1.4
104992,2023-09-01,30,iOS,"ProductList,Search,SizeGuide,WishList,Checkout,ColorPicker,SizeGuide,ProductDetail,ProductDetail,ProductList,ReturnPolicy,Promotions",3,16,1,0,0,0,,Adult Browser,North America,Social Media,1.3.5
104993,2023-12-07,46,iOS,"Search,SizeGuide,SizeGuide,Notifications,ShoppingCart,CategoryBrowse,CategoryBrowse",2,28,0,0,0,0,,Senior Browser,Asia Pacific,Organic Search,1.0.4
104994,2023-11-30,65,iOS,"PaymentMethods,ShoppingCart,Promotions,OrderTracking,Search,ProductList,Search,Promotions",4,9,1,0,1,1,2023-12-06 00:00:00,Senior Buyer,North America,Social Media,2.3.6
104995,2023-02-05,23,Android,"DeliveryOptions,AddressBook,DeliveryOptions,WishList",9,24,1,1,0,1,2023-02-10 00:00:00,Young Power User,Asia Pacific,Organic Search,1.4.4
104996,2023-05-18,18,Android,"WishList,ProductDetail,PaymentMethods,AddressBook,Search,SizeGuide,AddressBook,ReturnPolicy,Notifications,Promotions,ReturnPolicy",4,19,1,0,0,1,2023-05-18 03:00:00,Young Buyer,Europe,Referral,2.3.5
104997,2023-08-23,49,Android,"Account,ShoppingCart,CategoryBrowse,Promotions,AddressBook,OrderTracking",1,43,1,0,1,0,,Senior Browser,North America,Paid Search,2.1.4
104998,2023-03-14,63,iOS,"Promotions,AddressBook,CustomerService,CustomerService,ColorPicker",4,10,0,0,1,0,,Senior Browser,North America,Organic Search,2.3.0
104999,2023-05-22,30,iOS,"Search,Reviews,ProductList,SizeGuide,ProductList",8,14,1,0,1,1,2023-05-22 01:00:00,Adult Power User,Asia Pacific,Organic Search,2.3.8
105000,2023-10-02,55,Android,"Notifications,AddressBook,Checkout,SizeGuide,ProductList,StoreLocator",5,32,1,1,1,0,,Senior Browser,Asia Pacific,Organic Search,2.3.2
105001,2023-05-12,24,iOS,"WishList,WishList,Checkout,WishList,Search",3,22,0,0,1,0,,Young Browser,North America,Organic Search,2.4.3
105002,2023-07-31,64,Android,"ProductList,CustomerService,CustomerService,CategoryBrowse,ShoppingCart",6,16,1,0,0,1,2023-07-31 21:00:00,Senior Buyer,Asia Pacific,Paid Search,2.4.1
105003,2023-03-19,57,Android,"Account,Reviews,WishList,ProductList,CategoryBrowse,Search,ProductDetail,Search,AddressBook",5,49,1,0,1,1,2023-03-19 01:00:00,Senior Buyer,Latin America,Paid Search,1.3.4
105004,2023-12-27,32,Android,"CategoryBrowse,Search,PaymentMethods,Checkout,ColorPicker,WishList,Search,OrderTracking,StoreLocator,ShoppingCart,Checkout",9,10,0,0,1,1,2023-12-30 00:00:00,Adult Power User,Europe,Social Media,1.4.2
105005,2023-03-15,52,Android,"SizeGuide,StoreLocator,Notifications,CategoryBrowse,AddressBook,ProductDetail,Notifications,Checkout,ProductDetail",6,41,1,0,1,1,2023-03-15 14:00:00,Senior Buyer,Asia Pacific,Organic Search,1.2.9
105006,2023-01-09,35,Android,"StoreLocator,ReturnPolicy,Reviews,Checkout,Notifications,Reviews,Search,DeliveryOptions,ColorPicker",2,33,0,0,0,0,,Adult Browser,Europe,Organic Search,2.2.8
105007,2023-11-30,22,Android,"StoreLocator,Promotions,DeliveryOptions",5,13,0,0,1,0,,Young Browser,Latin America,Paid Search,1.3.0
105008,2023-11-29,43,Android,"CustomerService,ShoppingCart,Promotions,Reviews,ColorPicker,ReturnPolicy",5,37,1,1,0,0,,Adult Browser,North America,Paid Search,2.1.7
105009,2023-02-01,51,Android,"OrderTracking,CustomerService,CustomerService,WishList,Notifications",5,7,1,0,0,0,,Senior Browser,Middle East,Organic Search,2.3.5
105010,2023-10-28,63,iOS,"ProductList,AddressBook,CategoryBrowse,OrderTracking,ShoppingCart,PaymentMethods,Account,ColorPicker,Search",3,34,0,0,1,0,,Senior Browser,Middle East,Paid Search,2.3.0
105011,2023-02-19,39,iOS,"ProductList,PaymentMethods,ProductList,CustomerService,OrderTracking,OrderTracking,DeliveryOptions,DeliveryOptions,Promotions,ReturnPolicy",3,14,1,0,1,0,,Adult Browser,Asia Pacific,Email,1.4.5
105012,2023-11-18,28,Android,"CustomerService,Promotions,ColorPicker,PaymentMethods",8,22,1,0,0,0,,Adult Browser,Asia Pacific,Organic Search,1.1.4
105013,2023-10-05,32,Android,"AddressBook,AddressBook,DeliveryOptions,ProductList,DeliveryOptions,Search,AddressBook,Account,WishList,AddressBook,OrderTracking,DeliveryOptions,Notifications",6,45,0,1,1,1,2023-10-05 09:00:00,Adult Buyer,Europe,Social Media,2.0.3
105014,2023-07-03,33,iOS,"WishList,Reviews,OrderTracking,Notifications,PaymentMethods,AddressBook,WishList,WishList",6,39,0,1,0,0,,Adult Browser,North America,Referral,2.4.5
105015,2023-03-26,40,iOS,"CategoryBrowse,CustomerService,Checkout,AddressBook,ProductList",1,32,0,0,1,0,,Adult Browser,North America,Email,2.2.0
105016,2023-08-19,39,iOS,"OrderTracking,Promotions,ShoppingCart,AddressBook,SizeGuide,AddressBook,ColorPicker,Checkout,Notifications,DeliveryOptions,Reviews,Promotions,SizeGuide,CategoryBrowse",4,32,1,0,0,0,,Adult Browser,North America,Social Media,1.3.7
105017,2023-02-24,36,Android,"DeliveryOptions,ShoppingCart,SizeGuide,AddressBook",6,27,1,0,0,0,,Adult Browser,Asia Pacific,Social Media,2.1.6
105018,2023-02-18,68,Android,"SizeGuide,SizeGuide,CustomerService,SizeGuide,PaymentMethods,ProductDetail,ProductDetail",8,28,1,0,1,1,2023-02-18 09:00:00,Senior Power User,North America,Paid Search,2.3.1
105019,2023-11-30,24,Android,"StoreLocator,Promotions,Checkout,WishList,CustomerService",9,7,1,0,0,1,2023-11-30 08:00:00,Young Power User,Europe,Email,1.3.4
105020,2023-10-24,28,Android,"WishList,Checkout,Checkout,ColorPicker,SizeGuide,WishList",5,16,0,0,1,0,,Adult Browser,Asia Pacific,Organic Search,1.1.2
105021,2023-12-30,66,Android,"Promotions,Promotions,CustomerService,AddressBook,CategoryBrowse,Promotions,OrderTracking,ReturnPolicy",3,41,1,1,1,0,,Senior Browser,Europe,Social Media,2.0.3
105022,2023-11-22,50,Android,"Promotions,Search,ProductList,StoreLocator,WishList,Reviews,OrderTracking,StoreLocator,StoreLocator,PaymentMethods,Checkout,ShoppingCart,AddressBook",1,27,1,0,1,0,,Senior Browser,Asia Pacific,Referral,1.1.2
105023,2023-11-14,27,iOS,"Search,ShoppingCart,ProductList,AddressBook,ColorPicker,Account",8,34,0,1,1,1,2023-11-14 12:00:00,Adult Power User,Europe,Paid Search,2.2.1
105024,2023-04-27,19,iOS,"Reviews,Promotions,Notifications,Search,SizeGuide,ReturnPolicy,StoreLocator,OrderTracking,Search,DeliveryOptions,Promotions,Promotions,ColorPicker",4,7,1,1,0,0,,Young Browser,Latin America,Referral,2.4.4
105025,2023-01-03,33,Android,"PaymentMethods,Notifications,Search,StoreLocator,Search,DeliveryOptions,ProductDetail,Promotions,Promotions",7,44,1,1,1,1,2023-01-03 12:00:00,Adult Buyer,Asia Pacific,Social Media,2.1.5
105026,2023-03-07,38,Android,"AddressBook,WishList,PaymentMethods,ProductList,WishList,Notifications,Search,Checkout,StoreLocator,ProductDetail",7,33,1,1,0,1,2023-03-07 11:00:00,Adult Buyer,North America,Social Media,2.4.6
105027,2023-04-06,63,Android,"CategoryBrowse,ReturnPolicy,DeliveryOptions,ProductDetail,ReturnPolicy,CustomerService,StoreLocator,ColorPicker,CategoryBrowse",4,16,1,0,1,1,2023-04-06 17:00:00,Senior Buyer,North America,Social Media,1.2.1
105028,2023-05-24,68,Android,"Search,ReturnPolicy,ProductDetail,ReturnPolicy,Account,AddressBook,CustomerService,CategoryBrowse,OrderTracking,ProductDetail,Account,StoreLocator",9,10,0,0,0,1,2023-05-31 00:00:00,Senior Power User,Latin America,Social Media,2.4.5
105029,2023-07-30,52,iOS,"Notifications,Checkout,Reviews,PaymentMethods,OrderTracking,WishList,StoreLocator,Notifications,Reviews,Promotions,Promotions,Search,ColorPicker",2,19,1,0,0,0,,Senior Browser,Asia Pacific,Referral,1.1.7
105030,2023-12-29,57,iOS,"PaymentMethods,DeliveryOptions,Notifications,Search,ColorPicker,OrderTracking,Checkout,StoreLocator,OrderTracking,Search,WishList,ColorPicker",3,18,1,0,0,1,2023-12-29 17:00:00,Senior Buyer,Europe,Social Media,2.2.7
105031,2023-01-18,21,Android,"OrderTracking,Reviews,Notifications,ProductDetail",9,12,0,0,0,1,2023-01-18 08:00:00,Young Power User,North America,Referral,1.2.4
105032,2023-10-27,49,iOS,"ColorPicker,StoreLocator,ProductDetail,WishList,DeliveryOptions,Reviews,CategoryBrowse,StoreLocator,Account,ShoppingCart,ShoppingCart,Notifications",1,20,1,1,0,1,2023-10-27 11:00:00,Senior Buyer,North America,Email,2.4.1
105033,2023-09-20,55,iOS,"Search,StoreLocator,CustomerService,Checkout,AddressBook,ColorPicker,ShoppingCart,Reviews",3,22,1,0,0,0,,Senior Browser,Latin America,Organic Search,2.3.5
105034,2023-08-27,59,Android,"SizeGuide,ReturnPolicy,ProductDetail,CategoryBrowse,DeliveryOptions,OrderTracking,Reviews,AddressBook,Search",8,45,1,0,0,1,2023-08-27 13:00:00,Senior Power User,North America,Social Media,2.3.3
105035,2023-02-03,19,Android,"StoreLocator,AddressBook,CustomerService,OrderTracking,OrderTracking,AddressBook,WishList,Notifications,CustomerService",5,10,1,0,0,0,,Young Browser,North America,Social Media,2.2.2
105036,2023-02-06,55,Android,"Promotions,AddressBook,ProductList,PaymentMethods,DeliveryOptions,Promotions,ReturnPolicy,Notifications,StoreLocator,ProductList,ColorPicker,Notifications,CustomerService,Notifications",7,37,1,0,0,1,2023-02-06 19:00:00,Senior Buyer,North America,Organic Search,1.1.3
105037,2023-05-06,61,Android,"ProductDetail,ProductList,Promotions,ProductDetail,CategoryBrowse,ShoppingCart,Search,Search,AddressBook,ColorPicker,ReturnPolicy,CustomerService",7,31,1,0,0,1,2023-05-06 05:00:00,Senior Buyer,Europe,Organic Search,2.3.7
105038,2023-06-02,54,iOS,"ColorPicker,StoreLocator,WishList,CategoryBrowse",3,6,1,0,0,1,2023-06-02 15:00:00,Senior Buyer,Europe,Organic Search,2.3.1
105039,2023-11-14,35,iOS,"ShoppingCart,OrderTracking,SizeGuide,PaymentMethods,ProductList,Search,Promotions,Notifications,Promotions",7,19,0,0,0,1,2023-11-14 11:00:00,Adult Buyer,Europe,Organic Search,2.3.6
105040,2023-01-13,35,iOS,"DeliveryOptions,PaymentMethods,StoreLocator,PaymentMethods,Promotions,CategoryBrowse,StoreLocator,Promotions,ShoppingCart",9,27,0,0,0,1,2023-01-13 21:00:00,Adult Power User,North America,Social Media,2.3.5
105041,2023-07-09,44,Android,"Account,Account,ProductList,ColorPicker,Reviews,Account,Checkout,DeliveryOptions,Notifications,PaymentMethods",1,7,1,0,0,0,,Adult Browser,North America,Paid Search,2.2.5
105042,2023-03-31,40,Android,"OrderTracking,OrderTracking,ShoppingCart,Promotions,ColorPicker,ProductDetail,Reviews,CustomerService,Checkout,Checkout,DeliveryOptions,ColorPicker",5,37,1,0,1,0,,Adult Browser,Asia Pacific,Paid Search,2.2.9
105043,2023-07-30,67,iOS,"DeliveryOptions,StoreLocator,CategoryBrowse,Checkout,WishList,Checkout,Account,Account,ColorPicker,ColorPicker,DeliveryOptions,ShoppingCart,SizeGuide",4,34,1,0,1,1,2023-07-30 22:00:00,Senior Buyer,North America,Email,1.0.8
105044,2023-03-24,48,iOS,"ShoppingCart,ProductList,AddressBook,ProductList,Notifications",7,19,1,0,1,0,,Senior Browser,Europe,Organic Search,1.4.5
105045,2023-01-27,32,Android,"CustomerService,ShoppingCart,SizeGuide,OrderTracking,ProductList,Account,ProductList,Promotions,DeliveryOptions,DeliveryOptions,Promotions",2,49,1,0,0,0,,Adult Browser,North America,Organic Search,1.3.9
105046,2023-01-20,40,Android,"CategoryBrowse,ShoppingCart,ProductList,WishList,OrderTracking,StoreLocator",1,39,1,0,0,0,,Adult Browser,Middle East,Organic Search,2.1.7
105047,2023-01-25,61,iOS,"WishList,ProductDetail,ProductDetail,OrderTracking,ShoppingCart,OrderTracking,ProductList,WishList,ReturnPolicy",8,28,0,0,1,1,2023-01-31 00:00:00,Senior Power User,Middle East,Paid Search,2.1.5
105048,2023-03-26,27,iOS,"SizeGuide,Checkout,SizeGuide",2,42,1,0,0,0,,Adult Browser,North America,Social Media,2.4.5
105049,2023-03-22,20,Android,"PaymentMethods,CustomerService,AddressBook",4,28,1,0,1,0,,Young Browser,North America,Paid Search,2.4.3
105050,2023-01-28,47,iOS,"Checkout,WishList,Checkout,AddressBook,AddressBook,ColorPicker,Search,SizeGuide",8,6,1,0,1,1,2023-01-28 03:00:00,Senior Power User,North America,Social Media,2.0.1
105051,2023-01-08,41,iOS,"Reviews,PaymentMethods,OrderTracking,Checkout,Account,CustomerService,DeliveryOptions,CustomerService,ColorPicker",5,40,1,0,0,1,2023-01-12 00:00:00,Adult Buyer,North America,Paid Search,2.0.6
105052,2023-08-26,32,iOS,"StoreLocator,DeliveryOptions,WishList,Promotions,Account,Search,ShoppingCart,PaymentMethods,Search,ColorPicker",3,44,0,1,0,0,,Adult Browser,Latin America,Organic Search,2.4.7
105053,2023-04-03,59,Android,"ShoppingCart,Notifications,WishList,ColorPicker,SizeGuide,DeliveryOptions,Search,Checkout,StoreLocator,ShoppingCart,PaymentMethods,OrderTracking,PaymentMethods,CustomerService",8,42,0,0,1,1,2023-04-03 17:00:00,Senior Power User,North America,Referral,2.1.9
105054,2023-09-12,61,iOS,"PaymentMethods,SizeGuide,StoreLocator,ReturnPolicy,PaymentMethods,ShoppingCart,StoreLocator,ProductList,ProductList,PaymentMethods,ProductDetail",2,34,1,0,0,0,,Senior Browser,Europe,Paid Search,2.0.9
105055,2023-12-01,64,Android,"OrderTracking,CategoryBrowse,DeliveryOptions",8,45,1,0,1,1,2023-12-08 00:00:00,Senior Power User,North America,Email,2.4.6
105056,2023-02-27,67,Android,"PaymentMethods,WishList,ProductDetail,StoreLocator,ReturnPolicy,ProductList",2,36,1,0,0,0,,Senior Browser,Europe,Social Media,1.4.0
105057,2023-10-17,28,Android,"OrderTracking,WishList,CategoryBrowse,CategoryBrowse,ColorPicker,WishList,CustomerService,SizeGuide,CustomerService",2,42,0,1,0,0,,Adult Browser,North America,Organic Search,1.3.8
105058,2023-03-15,31,iOS,"StoreLocator,OrderTracking,Checkout,OrderTracking,ProductList,Account,ReturnPolicy,ShoppingCart,Account,Search,CategoryBrowse",8,16,0,0,0,1,2023-03-18 00:00:00,Adult Power User,North America,Paid Search,2.4.5
105059,2023-02-10,28,iOS,"Promotions,PaymentMethods,Notifications,OrderTracking",6,30,1,0,0,0,,Adult Browser,North America,Email,2.4.0
105060,2023-03-28,28,Android,"CategoryBrowse,PaymentMethods,ColorPicker,Checkout,CategoryBrowse,CustomerService,Promotions,PaymentMethods,OrderTracking,PaymentMethods,Notifications,AddressBook",9,37,0,0,0,0,,Adult Browser,Latin America,Paid Search,2.4.4
105061,2023-06-29,49,Android,"Checkout,CustomerService,DeliveryOptions,Reviews,Reviews,Promotions,ProductDetail,Notifications,Account",9,30,0,1,1,0,,Senior Browser,Europe,Email,2.0.0
105062,2023-10-18,53,iOS,"Checkout,PaymentMethods,AddressBook,Search,Notifications,StoreLocator,OrderTracking",3,26,1,0,0,0,,Senior Browser,North America,Social Media,1.0.6
105063,2023-02-07,21,Android,"ReturnPolicy,DeliveryOptions,Notifications,Checkout",9,29,0,0,0,0,,Young Browser,North America,Paid Search,1.2.2
105064,2023-01-29,50,Android,"SizeGuide,ShoppingCart,ProductList,Reviews,ProductDetail,Promotions,ColorPicker,OrderTracking,ProductList,DeliveryOptions,ProductDetail,SizeGuide",5,11,1,0,0,1,2023-01-29 23:00:00,Senior Buyer,Asia Pacific,Email,2.3.3
105065,2023-03-01,33,Android,"WishList,ShoppingCart,Search,ReturnPolicy,ShoppingCart,ReturnPolicy",6,5,1,0,0,0,,Adult Browser,Latin America,Paid Search,2.1.4
105066,2023-02-10,40,Android,"WishList,SizeGuide,AddressBook,ColorPicker,Promotions,ReturnPolicy",6,32,1,0,0,1,2023-02-10 11:00:00,Adult Buyer,Europe,Organic Search,1.3.5
105067,2023-05-22,34,Android,"OrderTracking,WishList,WishList,Checkout,SizeGuide,WishList,SizeGuide,ProductList,ProductDetail,StoreLocator",1,32,1,0,1,1,2023-05-22 06:00:00,Adult Buyer,Europe,Email,1.3.3
105068,2023-02-05,61,iOS,"ShoppingCart,Search,StoreLocator,StoreLocator,ColorPicker,OrderTracking,Reviews,Notifications,ProductDetail,PaymentMethods",4,38,0,0,1,0,,Senior Browser,North America,Social Media,2.2.1
105069,2023-01-09,22,Android,"ReturnPolicy,ProductDetail,ColorPicker,ProductDetail,Reviews,ColorPicker,CustomerService,Account,ReturnPolicy,OrderTracking,Search,Search,PaymentMethods",1,18,0,1,0,0,,Young Browser,North America,Paid Search,2.1.1
105070,2023-09-14,61,Android,"SizeGuide,OrderTracking,DeliveryOptions,OrderTracking,CustomerService,DeliveryOptions",3,40,1,0,0,0,,Senior Browser,Asia Pacific,Social Media,2.0.0
105071,2023-10-02,51,Android,"Promotions,StoreLocator,Promotions,PaymentMethods,AddressBook,PaymentMethods,OrderTracking,Reviews,ShoppingCart,ProductDetail,PaymentMethods",3,36,1,0,0,1,2023-10-02 10:00:00,Senior Buyer,North America,Social Media,2.1.8
105072,2023-09-01,28,iOS,"ReturnPolicy,ShoppingCart,AddressBook,OrderTracking,WishList,OrderTracking,ColorPicker,OrderTracking,ColorPicker",7,24,1,0,1,0,,Adult Browser,North America,Referral,1.3.3
105073,2023-06-18,35,Android,"DeliveryOptions,Promotions,ProductDetail,DeliveryOptions",4,42,1,1,0,0,,Adult Browser,North America,Organic Search,1.0.0
105074,2023-07-08,20,iOS,"WishList,ShoppingCart,ColorPicker,AddressBook,Notifications,Promotions,Checkout,ShoppingCart",2,16,1,0,0,0,,Young Browser,Latin America,Paid Search,1.3.7
105075,2023-08-31,21,iOS,"AddressBook,Account,ProductList,ReturnPolicy,DeliveryOptions,WishList,Account",6,41,0,0,1,0,,Young Browser,Asia Pacific,Organic Search,2.4.7
105076,2023-02-15,43,iOS,"PaymentMethods,Search,ShoppingCart,SizeGuide,ProductDetail,ColorPicker,Notifications,AddressBook,OrderTracking",9,19,1,0,0,0,,Adult Browser,Europe,Paid Search,1.1.8
105077,2023-02-08,51,iOS,"Promotions,Promotions,Account,Promotions,Checkout,Promotions,Account,Notifications,CategoryBrowse,Promotions",8,21,0,1,0,0,,Senior Browser,North America,Referral,2.0.0
105078,2023-06-24,31,iOS,"Reviews,Account,CustomerService,Reviews,ColorPicker,ProductList",7,7,1,0,0,0,,Adult Browser,North America,Referral,2.0.3
105079,2023-03-22,25,Android,"Promotions,ReturnPolicy,WishList,Account,Checkout,Reviews,Notifications,Checkout,WishList,PaymentMethods,SizeGuide,Checkout",9,18,1,0,0,1,2023-03-22 08:00:00,Adult Power User,Asia Pacific,Paid Search,2.0.6
105080,2023-06-06,27,iOS,"WishList,StoreLocator,CategoryBrowse,Account,ProductDetail,Reviews,AddressBook,Checkout,Reviews,AddressBook,ReturnPolicy",6,46,1,0,0,0,,Adult Browser,Europe,Paid Search,2.3.4
105081,2023-08-03,53,Android,"ShoppingCart,ShoppingCart,ColorPicker,ColorPicker,ColorPicker",3,30,0,0,0,0,,Senior Browser,North America,Paid Search,2.0.1
105082,2023-03-09,45,Android,"StoreLocator,Checkout,AddressBook,Account,ReturnPolicy,OrderTracking",5,42,0,0,1,0,,Senior Browser,North America,Organic Search,2.3.9
105083,2023-10-24,24,Android,"WishList,OrderTracking,CategoryBrowse,ProductList",8,7,1,1,0,0,,Young Browser,North America,Social Media,2.2.4
105084,2023-11-27,62,iOS,"AddressBook,AddressBook,CustomerService,Checkout,ProductList,StoreLocator,Notifications,CategoryBrowse",3,35,1,1,0,0,,Senior Browser,North America,Social Media,2.0.3
105085,2023-03-15,34,iOS,"ProductDetail,PaymentMethods,Reviews,StoreLocator,CustomerService,DeliveryOptions",5,10,0,0,1,1,2023-03-17 00:00:00,Adult Buyer,North America,Email,2.0.5
105086,2023-01-28,19,iOS,"CustomerService,ReturnPolicy,CustomerService,ProductList,Search,Search,AddressBook,ProductDetail,Checkout",3,43,1,0,1,0,,Young Browser,North America,Organic Search,2.0.2
105087,2023-09-22,32,Android,"PaymentMethods,Notifications,Account,Account,Search,Notifications,Account,Notifications,AddressBook",1,39,1,0,0,0,,Adult Browser,North America,Email,2.1.9
105088,2023-06-26,53,Android,"Reviews,Reviews,Promotions,DeliveryOptions",4,23,1,0,0,0,,Senior Browser,North America,Social Media,2.1.3
105089,2023-01-19,31,iOS,"CustomerService,Search,SizeGuide,WishList,ProductList,ShoppingCart,DeliveryOptions,DeliveryOptions,ShoppingCart,WishList",6,35,1,0,0,1,2023-01-19 15:00:00,Adult Buyer,Asia Pacific,Email,1.4.3
105090,2023-06-01,19,iOS,"WishList,ProductList,DeliveryOptions,ProductDetail,PaymentMethods,Reviews,Reviews,DeliveryOptions,CategoryBrowse",1,32,1,0,0,0,,Young Browser,Latin America,Referral,1.1.0
105091,2023-06-20,66,iOS,"WishList,DeliveryOptions,Search,Account",2,21,1,0,0,1,2023-06-25 00:00:00,Senior Buyer,North America,Organic Search,2.4.8
105092,2023-01-07,52,Android,"ReturnPolicy,WishList,ReturnPolicy,CategoryBrowse,ProductList,ShoppingCart,SizeGuide,StoreLocator,Notifications,DeliveryOptions,SizeGuide,OrderTracking,OrderTracking,Checkout",4,14,1,0,0,0,,Senior Browser,Europe,Paid Search,2.2.4
105093,2023-07-17,65,Android,"PaymentMethods,Notifications,ReturnPolicy,Notifications,WishList,DeliveryOptions,ProductDetail,Promotions,StoreLocator,AddressBook,PaymentMethods,PaymentMethods",7,42,0,0,0,0,,Senior Browser,Asia Pacific,Organic Search,2.4.2
105094,2023-11-21,44,iOS,"ReturnPolicy,ReturnPolicy,Account,OrderTracking,Account,Reviews,ProductDetail",4,29,0,1,0,0,,Adult Browser,Asia Pacific,Paid Search,2.3.5
105095,2023-06-14,41,iOS,"AddressBook,SizeGuide,DeliveryOptions,Account,Reviews,ColorPicker,ProductList,PaymentMethods",2,36,0,0,0,0,,Adult Browser,North America,Organic Search,1.2.8
105096,2023-03-29,55,iOS,"OrderTracking,AddressBook,Account,AddressBook",6,42,1,1,1,0,,Senior Browser,Asia Pacific,Organic Search,1.0.1
105097,2023-06-21,50,iOS,"CategoryBrowse,Account,Notifications,SizeGuide,OrderTracking,WishList,OrderTracking,PaymentMethods,CustomerService,DeliveryOptions,PaymentMethods",4,20,0,0,1,0,,Senior Browser,North America,Paid Search,2.2.0
105098,2023-06-13,46,Android,"ReturnPolicy,AddressBook,SizeGuide,ProductList,AddressBook,Notifications,Reviews,Promotions,Promotions,DeliveryOptions,SizeGuide,CustomerService,SizeGuide,SizeGuide",5,6,1,0,0,0,,Senior Browser,North America,Organic Search,1.4.9
105099,2023-02-06,24,Android,"WishList,ShoppingCart,OrderTracking,Checkout,Reviews,Promotions,ColorPicker,Promotions,AddressBook",4,11,1,1,0,1,2023-02-06 02:00:00,Young Buyer,North America,Paid Search,1.4.7
105100,2023-09-06,20,iOS,"StoreLocator,OrderTracking,Account,PaymentMethods,ProductList,ShoppingCart,Checkout",8,11,0,0,1,0,,Young Browser,North America,Paid Search,1.4.4
105101,2023-10-19,43,Android,"Checkout,CategoryBrowse,Reviews,Account",6,46,0,0,0,0,,Adult Browser,North America,Organic Search,2.4.8
105102,2023-08-19,41,iOS,"AddressBook,CustomerService,CustomerService",9,34,0,0,1,0,,Adult Browser,North America,Paid Search,2.3.0
105103,2023-01-15,51,Android,"ShoppingCart,ShoppingCart,Account,SizeGuide,Account,OrderTracking,Notifications,CategoryBrowse,AddressBook,Reviews,OrderTracking,PaymentMethods",3,12,0,0,0,0,,Senior Browser,North America,Paid Search,2.2.7
105104,2023-12-15,41,Android,"Search,Checkout,CustomerService,ProductList,Notifications,CustomerService",8,16,0,0,1,1,2023-12-15 02:00:00,Adult Power User,Asia Pacific,Social Media,2.0.0
105105,2023-01-29,63,Android,"ProductList,ReturnPolicy,Promotions",5,29,1,0,1,0,,Senior Browser,North America,Email,1.1.5
105106,2023-09-03,36,iOS,"Search,ProductDetail,SizeGuide,Promotions",6,15,1,1,1,1,2023-09-03 14:00:00,Adult Buyer,North America,Paid Search,2.2.2
105107,2023-10-04,50,iOS,"Promotions,Promotions,Notifications,Checkout,AddressBook,Account,ReturnPolicy,Account",5,34,1,0,0,1,2023-10-04 09:00:00,Senior Buyer,Asia Pacific,Organic Search,2.2.1
